0,1,2,3
60433.78499999973,60098.224182080296,61911.89617822997,64082.364999999736
60685.439999999726,60791.44558433209,62659.80728449484,64689.94999999974
61568.469999999725,61120.99199269581,62637.018441512155,67449.57495649974
61945.76999999973,62192.86983652894,63856.14729796395,70044.56491299975
62430.75999999973,62650.55376582638,64401.571915115805,72509.51486949975
63399.059999999736,63192.69660825961,65308.416341227305,75346.16232599976
64082.364999999736,64447.69462137692,66720.39676780232,75554.25232599975
64689.94999999974,65393.9936793729,69322.91026694578,75376.47982599975
67449.57495649974,66071.61481165589,71721.79222215708,74254.69356724975
70044.56491299975,69513.75547235584,76936.20259677208,73129.74480849974
72509.51486949975,72894.40056614988,80117.92980956947,72142.84354974974
75346.16232599976,75923.63227004945,80396.93981665831,71280.80479099974
75554.25232599975,79327.8785349021,80828.25863256423,70907.79979099974
75376.47982599975,79396.4033940914,76530.16421303697,70709.93479099975
74254.69356724975,78649.92196624547,74200.51967805029,69160.38359324975
73129.74480849974,76636.29741520167,71450.89449236379,67410.29989549975
72142.84354974974,74590.20163175062,70104.07333727332,65912.95119774975
71280.80479099974,72745.32801498956,69709.82843999773,63793.737499999734
70907.79979099974,71267.88280947003,69828.68642975189,63542.78499999974
70709.93479099975,70639.13293919287,69103.30901165301,62789.50249999974
69160.38359324975,70414.19228133331,67714.78358860563,64325.729604499735
67410.29989549975,68391.93148296486,64294.08899141071,66178.59170899974
65912.95119774975,65829.10257548385,61140.21188474996,67563.12881349973
63793.737499999734,63674.48403697819,60709.24571981293,69405.60341799972
63542.78499999974,60924.03218130556,59020.55510338715,69046.85341799972
62789.50249999974,60647.61195446571,62836.28800453355,68908.23841799973
64325.729604499735,60100.97542130267,64715.99410710346,70192.48625999974
66178.59170899974,62633.30357852217,69460.67007191453,71701.64910199973
67563.12881349973,65716.82722927374,72428.48744293704,73775.52444399975
69405.60341799972,67977.39078518427,71748.88181096362,75622.92978599975
69046.85341799972,70430.43533331862,71957.93669788021,76029.71228599975
68908.23841799973,69886.37405921143,70295.61724713723,76800.08478599974
70192.48625999974,69383.49875364278,71474.80736262375,80737.46406049974
71701.64910199973,70868.82671394317,75285.33264999343,84320.07333499973
73775.52444399975,72918.12814549712,78014.63657103974,88375.57010949972
75622.92978599975,75586.82853876415,79617.07789393891,92077.7443839997
76029.71228599975,77979.85641434934,80661.46307990972,91883.4793839997
76800.08478599974,78549.12250976454,83019.34930728466,92496.38938399969
80737.46406049974,79363.91068053707,86580.21139895875,99375.3718789997
84320.07333499973,84067.13512856205,94235.74765817555,105984.16187399969
88375.57010949972,88369.64199695321,98001.60279319796,112714.40686899968
92077.7443839997,93111.29952189847,98851.54709339244,119083.01186399968
91883.4793839997,97546.85235333143,99685.03790459245,119225.14686399967
92496.38938399969,97336.93693165724,102165.21107024202,120042.57686399968
99375.3718789997,97722.94323033225,108765.08638920331,125919.37394474969
105984.16187399969,105283.10571110158,122120.92847047081,131851.2610254997
112714.40686899968,112589.97076746813,128925.63049434748,138028.5506062497
119083.01186399968,120069.53928918036,130162.02173625152,143953.9251869997
119225.14686399967,127390.37535312936,131475.85295456904,145476.5101869997
120042.57686399968,127844.15301844986,130684.21293218776,147083.0026869997
125919.37394474969,128564.00278110278,135924.3244571241,151151.43152174974
131851.2610254997,133779.42865732155,145653.14991867938,155172.6828564997
138028.5506062497,138773.8664067437,151288.8545358302,159059.6291912497
143953.9251869997,144058.60698740598,153374.81236116344,163093.0505259997
145476.5101869997,149532.89720991344,155318.7092383691,164567.10052599967
147083.0026869997,151022.70729417214,155205.0363389104,166111.48302599968
151151.43152174974,152383.00589028187,158201.65017705082,165801.4735449997
155172.6828564997,155215.8569475644,162563.58433127016,165756.77156399967
159059.6291912497,157504.4550528119,165376.50307032352,165691.8220829997
163093.0505259997,159557.23973498488,166137.15426137866,165607.12510199967
164567.10052599967,162042.9356266828,167612.89953926622,167578.81260199967
166111.48302599968,162582.53543178077,164753.86113538896,169881.98760199966
165801.4735449997,163239.30002264376,163970.42250626377,170177.39556574964
165756.77156399967,161933.7552180483,161037.088845917,170579.12852949963
165691.8220829997,160595.70117593918,160037.423886137,170992.79149324962
165607.12510199967,159054.34955785284,161060.60968436723,170580.56945699963
167578.81260199967,157659.2052363854,162935.60263199202,172511.4494569996
169881.98760199966,158197.86648059552,164695.57207020052,173795.7219569996
170177.39556574964,159219.05046971276,165232.60651743584,167265.0032742496
170579.12852949963,158803.17876701106,163886.07454621914,160548.67709149962
170992.79149324962,158565.51466049565,163202.58197504305,152503.36590874963
170580.56945699963,158340.31622887112,164675.6921211573,145122.71222599962
172511.4494569996,157482.63020737728,164986.26057667343,145402.89222599962
173795.7219569996,158537.4140153215,160151.3892266102,145028.89222599962
167265.0032742496,159144.92729311492,152965.12494635084,146671.54796799965
160548.67709149962,153551.99834767348,138760.22537732273,149041.58120999965
152503.36590874963,147699.22683755317,130799.3840882626,150955.42945199966
145122.71222599962,140609.60227401555,129442.04633188117,153773.93519399967
145402.89222599962,133919.81952026917,129392.49922979274,154800.65769399967
145028.89222599962,133254.2509638947,137381.5549798612,155166.98019399965
146671.54796799965,132351.3586945663,140361.91387752636,156497.23424749964
149041.58120999965,133881.711965347,145539.54812080233,157134.1583009996
150955.42945199966,136550.04883150957,149989.62795102596,158484.8073544996
153773.93519399967,139179.04876017853,151172.8306931375,158880.2514079996
154800.65769399967,142403.16899717093,152120.48425743065,158702.26640799962
155166.98019399965,143671.12509916603,151544.8780652099,158188.24140799962
156497.23424749964,144238.339745035,151543.2204926532,155390.65299549964
157134.1583009996,145757.4302851614,153949.28126455055,152502.24458299964
158484.8073544996,146857.57236136572,154192.4999954571,148900.26117049964
158880.2514079996,148607.52244157056,154938.8090968622,146440.88025799964
158702.26640799962,149374.74639551734,153657.63615312817,144914.26525799965
158188.24140799962,149518.63703304334,150272.11535459734,143729.78525799967
155390.65299549964,149171.52482975292,146754.53405846228,141278.62620449965
152502.24458299964,146616.75217862532,140744.5966779474,138468.63465099965
148900.26117049964,143724.9138914576,137640.4971409092,136116.88309749967
146440.88025799964,140034.55031425384,135036.98101345095,133744.62404399965
144914.26525799965,137347.19106615282,134671.76387240013,132789.82154399966
143729.78525799967,135428.35290280313,132974.04118121258,130899.28654399965
141278.62620449965,133946.27107430593,130692.58664206372,126382.71857724965
138468.63465099965,131363.9794213713,127312.30785193652,121544.11061049964
136116.88309749967,128527.39394928851,124558.83775274844,116512.67514374966
133744.62404399965,126090.94110868053,123785.8632484159,111702.97967699966
132789.82154399966,123604.19925035938,121740.19966617457,110270.71217699966
130899.28654399965,122428.30473517091,118583.586597181,109326.04967699965
126382.71857724965,120467.82123721432,113224.60445197072,109219.27967699966
121544.11061049964,116014.72822299151,105933.60182405557,109232.73467699965
116512.67514374966,111199.37549199413,100638.87527537778,109064.92967699964
111702.97967699966,106265.68312172596,98873.94907928117,108718.40717699964
110270.71217699966,101385.97948365677,97946.1112746336,108299.94717699962
109326.04967699965,99801.56973244398,101315.45684803648,108174.61717699963
109219.27967699966,99065.19105330997,102816.16898058435,106462.25712699963
109232.73467699965,99545.53924517408,104592.15001767504,105026.67957699962
109064.92967699964,100377.65939684933,105157.37993397651,102545.82452699963
108718.40717699964,101128.121446489,104957.68393585223,100072.34197699963
108299.94717699962,101454.86621755453,104529.21859782495,99507.87447699963
108174.61717699963,101443.98684275584,102566.5370884909,98194.77197699963
106462.25712699963,101630.94552778386,101503.81607036029,98902.31250399962
105026.67957699962,100115.7678612181,97644.21342369959,99681.26303099963
102545.82452699963,98916.9628764695,95651.00470774689,99661.28855799964
100072.34197699963,96599.69900663996,94092.79951501581,100585.39908499963
99507.87447699963,94176.08693479882,92650.78204179736,99871.46908499964
98194.77197699963,93679.60144428888,95220.52981885707,98534.83658499963
98902.31250399962,92367.57098567078,95385.35748434636,96053.54148949964
99681.26303099963,93327.79643655915,97762.7335546827,93674.02889399964
99661.28855799964,94561.64378178104,99242.99924159663,91006.48629849963
100585.39908499963,95018.92287407578,97995.87081832885,88654.71370299961
99871.46908499964,96412.09588719952,97605.17880640818,87742.0987029996
98534.83658499963,95906.03806707099,93285.1685737757,86529.34870299959
96053.54148949964,94459.8578449303,89860.42962838673,85516.39205149958
93674.02889399964,91513.87384795034,85522.52625501396,84519.49539999959
91006.48629849963,88711.82840797832,83073.43910604797,83923.3437484996
88654.71370299961,85634.99448214665,81789.53074072773,82645.11459699961
87742.0987029996,82928.98133639945,80939.32301720625,81380.92959699963
86529.34870299959,81947.00870268518,81698.05206196547,80174.99959699964
85516.39205149958,80824.36429871526,80781.26686991118,75299.20407274964
84519.49539999959,79908.66100374673,80506.5012694779,70135.14104849964
83923.3437484996,78999.45162478049,79212.67845759285,64959.25302424964
82645.11459699961,78633.05265620291,78398.41856180414,59787.139999999636
81380.92959699963,77402.53984596641,76342.9909883381,58489.60999999964
80174.99959699964,76076.03770379926,71362.50874618343,58381.58999999963
75299.20407274964,74897.81661514229,66380.13491634281,60592.042903499634
70135.14104849964,69201.05110950182,56805.66559338062,63508.29580699963
64959.25302424964,62713.702554859585,50330.1360504921,66800.95121049962
59787.139999999636,56625.745119018895,48772.238437006694,69597.41161399963
58489.60999999964,50933.87979350684,48762.12000412656,70618.55661399962
58381.58999999963,50222.75674685568,56052.342861433164,70607.60161399962
60592.042903499634,51670.716599412255,62100.37474710791,69048.29576949963
63508.29580699963,56138.466778627175,69615.13680336469,67671.05492499963
66800.95121049962,61279.935544039,74219.28489253315,65908.51658049962
69597.41161399963,66450.0448749949,75926.0370543426,64405.80823599962
70618.55661399962,70357.55888944943,74894.65114467013,63637.35573599961
70607.60161399962,71344.07230717748,70384.86348147056,62853.78323599962
69048.29576949963,70734.70338875543,67085.21942940333,62386.33323599961
67671.05492499963,68333.38131180295,63234.62601161882,62057.87823599962
65908.51658049962,66414.28124369847,61975.01567764784,61830.87823599962
64405.80823599962,64286.79835114424,61068.70709005577,61796.11823599961
63637.35573599961,62510.87591172222,60802.891373363964,61217.3357359996
62853.78323599962,61698.55972525996,61427.68003983828,61088.9957359996
62386.33323599961,60946.717925019286,61256.74463898936,60624.1232359996
62057.87823599962,60510.357338991875,61273.55400596594,59827.8032359996
61830.87823599962,60196.1435124564,61201.342452227684,59502.34073599959
61796.11823599961,60011.955895401865,60591.61966464894,59077.51073599958
61217.3357359996,60101.610767537444,60657.66173838946,59135.518235999574
61088.9957359996,59510.70489503175,59568.20836304201,59307.598235999576
60624.1232359996,59519.18085995124,59387.29761478372,59593.42823599958
59827.8032359996,59184.89124907238,58843.46025214933,59901.05323599958
59502.34073599959,58336.982454292374,58002.3594958307,60307.10323599957
59077.51073599958,58029.380690068116,58590.48948407601,60512.283235999574
59135.518235999574,57672.492912459755,58765.15300511152,60458.06323599958
59307.598235999576,57926.35710866631,59711.431612698965,60512.05323599958
59593.42823599958,58340.82757961993,60292.53061759683,60016.968235999586
59901.05323599958,58880.60584347829,60918.76485377382,59548.538235999586
60307.10323599957,59408.10350078988,61154.82648129706,58894.61823599958
60512.283235999574,60035.70908688598,61190.87852331225,57876.29823599958
60458.06323599958,60346.10174783488,60926.707949099575,57305.30573599959
60512.05323599958,60238.960395777176,59997.2328452179,56664.950735999584
60016.968235999586,60271.724102263914,59628.33160922918,55057.86367699959
59548.538235999586,59659.151188134885,58363.80091526622,53546.35911799958
58894.61823599958,59065.712192669525,57354.72689668878,51861.104558999585
57876.29823599958,58286.36295739331,56611.65884179624,50265.662499999584
57305.30573599959,57047.74018793565,55526.63996622395,50053.34749999958
56664.950735999584,56392.91303129979,54454.84739472809,49829.53499999958
55057.86367699959,55753.35153445703,53004.82600966452,49347.46999999958
53546.35911799958,53764.49929008676,50033.48319503791,49177.36999999958
51861.104558999585,51794.36786539781,48262.81446210813,48916.694999999585
50265.662499999584,49826.82202723929,47814.365887322274,48580.944999999585
50053.34749999958,48092.87664090696,47651.82794627264,48616.599999999584
49829.53499999958,48252.72653141738,49017.28907159926,48392.349999999584
49347.46999999958,48545.93840569108,49299.45562084239,48222.89999999959
49177.36999999958,48315.83690224524,48837.81416242248,48188.36249999959
48916.694999999585,48405.34264564819,48878.262665058945,48077.05749999959
48580.944999999585,48457.49763146459,48826.05357701178,48042.87999999959
48616.599999999584,48261.41400301584,48291.23658829234,47534.20499999959
48392.349999999584,48402.299345445346,48436.802239952514,47020.65749999959
48222.89999999959,48227.18544753775,48215.58696223249,46346.06749999958
48188.36249999959,48166.252934544755,48350.83885054056,45740.72999999958
48077.05749999959,48383.27820280386,48714.36124210843,45297.59499999958
48042.87999999959,48499.88530494272,48226.83153971707,45067.41499999958
47534.20499999959,48565.27309046016,47730.727970444015,44886.58499999958
47020.65749999959,47855.426932763396,46311.27010722308,44751.52499999957
46346.06749999958,47089.22457259992,45539.8672294245,47140.91483549957
45740.72999999958,46225.26853475223,44883.153032876005,49509.31967099957
45297.59499999958,45550.238772385404,44767.22092672677,52020.59450649957
45067.41499999958,45140.009175584404,44865.83255952339,54529.66934199957
44886.58499999958,45051.143322505086,45144.919573973835,54628.72934199957
44751.52499999957,45018.96002008852,47725.48666130942,54725.67934199957
47140.91483549957,45002.862378945,50200.93329201238,54671.66934199957
49509.31967099957,48499.94933528497,56251.2659404573,54837.016841999575
52020.59450649957,52035.38344395688,59384.29580634653,55149.781841999575
54529.66934199957,55254.65844298553,59745.22792632559,55167.71434199958
54628.72934199957,58155.577471982855,59825.92991715249,55413.09934199957
54725.67934199957,57685.12134834968,56429.87479226759,55514.87184199957
54671.66934199957,57003.099059508924,55759.99646244316,56006.33184199957
54837.016841999575,56337.88328966537,55513.24863400082,56717.69934199956
55149.781841999575,56121.41777052733,55751.88174390573,57592.14434199956
55167.71434199958,56185.073018912866,56414.83545722682,58464.83184199956
55413.09934199957,56053.179602031785,56572.10532690927,59282.48184199956
55514.87184199957,56402.8736739618,57609.75819176528,60162.71684199956
56006.33184199957,56637.97160959896,58137.20411045536,61043.456841999556
56717.69934199956,57203.96017768834,59159.878113493796,62165.67434199956
57592.14434199956,57916.755035921,60071.039174114325,63484.064341999576
58464.83184199956,58841.68778835279,61112.29386986504,64770.61684199958
59282.48184199956,59884.652008214514,62219.44579325608,66237.88684199959
60162.71684199956,60979.15528330998,63281.699833696955,67481.30434199958
61043.456841999556,62173.33603805037,64603.20702334761,68416.41684199957
62165.67434199956,63278.47413334701,65917.08680865853,69616.69934199956
63484.064341999576,64574.17231059961,67459.77554926788,70727.36934199955
64770.61684199958,66073.01191241413,69229.99499275314,72158.48184199954
66237.88684199959,67533.62746539344,70564.01253536029,74102.59934199955
67481.30434199958,69233.77267989235,71831.2334836124,75927.74434199955
68416.41684199957,70652.85443499,72827.01628959658,78010.23434199956
69616.69934199956,71587.02242827081,73448.98275771581,80487.20184199954
70727.36934199955,72786.88329401826,75045.08533886338,82828.41434199954
72158.48184199954,73895.61617665915,76856.84675112211,85821.94934199954
74102.59934199955,75396.40891046214,79075.91880968436,88129.25434199953
75927.74434199955,77587.56027056935,81937.79274527509,88990.38184199954
78010.23434199956,79701.32497211828,84527.09342534271,89158.16934199953
80487.20184199954,82099.98090823877,87291.69602952283,88773.70434199953
82828.41434199954,84981.83541920147,90871.83654162247,87933.40934199953
85821.94934199954,87658.76639659247,93105.03075799409,87407.85684199954
88129.25434199953,91023.009808392,94739.3118347333,86556.69684199955
88990.38184199954,93545.89452287539,94231.52717340266,85664.22684199957
89158.16934199953,94205.38060983398,92030.50401328657,86941.51644649956
88773.70434199953,93858.25683977205,89925.44699262286,88627.24855099956
87933.40934199953,92816.69385165839,88292.52814141555,90740.23815549957
87407.85684199954,91122.25105551159,86378.3950592456,92413.57775999956
86556.69684199955,89667.08840909907,85358.58481934779,91695.82275999957
85664.22684199957,87894.84750780759,86065.83418093968,91017.98275999956
86941.51644649956,86213.26365678282,87561.32263730415,89577.53525999954
88627.24855099956,87348.92067869619,92157.85340921022,88321.12025999953
90740.23815549957,89260.508128708,94610.09610208552,87479.12525999954
92413.57775999956,91659.42183859347,94498.0549207119,86351.76025999953
91695.82275999957,93474.11444370533,93328.63043652834,85389.38275999954
91017.98275999956,92437.33844659894,88949.72229821459,84544.69775999954
89577.53525999954,91314.03969384101,87084.48532284512,83715.09775999954
88321.12025999953,89269.84912289648,84858.61038442796,82778.97275999954
87479.12525999954,87325.87471266984,83521.43736848918,82095.47275999954
86351.76025999953,85835.75067318458,82936.6389479246,81404.60775999955
85389.38275999954,84227.40761933138,82054.88575004195,80745.14275999955
84544.69775999954,83017.89841375257,81623.32975306209,80350.63775999958
83715.09775999954,82077.99908519088,80849.53612915939,80571.49525999959
82778.97275999954,81143.16269775666,80002.24073026872,80465.20775999958
82095.47275999954,79937.9712027412,78862.8716865567,80476.22775999957
81404.60775999955,78993.86817893531,78302.05059254784,80840.97025999957
80745.14275999955,78194.20108331207,77999.7030183184,80698.82775999955
80350.63775999958,77571.22798920385,78439.63434443089,80407.85025999956
80571.49525999959,77362.53864530922,78841.01161960069,80425.43025999956
80465.20775999958,77971.21355744096,79814.11023252377,79708.77275999956
80476.22775999957,78170.56025475115,80011.45924149698,78993.68775999956
80840.97025999957,78384.93053585081,80034.49684817644,78400.22525999956
80698.82775999955,79024.99270866017,80249.05418499337,77720.24525999956
80407.85025999956,79070.9838445612,79787.86816223159,76877.57025999956
80425.43025999956,78815.65397316533,78807.63863994023,75967.54775999955
79708.77275999956,78904.38598217437,78420.45756675018,75303.39775999956
78993.68775999956,78131.80165583282,77016.57252602291,74311.46525999956
78400.22525999956,77261.54172751473,76196.675074509,73638.71025999957
77720.24525999956,76551.31386635828,75445.48332274036,73299.25025999956
76877.57025999956,75800.97244162144,74469.36168077533,72791.94775999957
75967.54775999955,74805.74098297025,73552.0043119507,72920.64025999958
75303.39775999956,73702.55436726616,72404.5218687474,73489.04525999958
74311.46525999956,72958.76138759726,72012.72787960107,74058.64775999957
73638.71025999957,71856.40510084765,71292.00478344121,74615.07025999957
73299.25025999956,71111.32655714573,71088.434136399,74918.81775999957
72791.94775999957,70847.04896179255,71697.3723797155,74854.09275999956
72920.64025999958,70423.95215788986,72196.40732000835,74419.28775999957
73489.04525999958,70777.6722925017,73604.60488513268,74134.30025999958
74058.64775999957,71763.42808669615,74930.86790803356,73846.88775999958
74615.07025999957,72747.72233669112,75444.37054730259,73663.38775999958
74918.81775999957,73601.78217531805,75415.53971787743,73814.32275999957
74854.09275999956,74079.27337462036,74684.53944275336,73884.89275999957
74419.28775999957,74051.29913773478,73880.21299034286,71866.65042449956
74134.30025999958,73489.68776646219,72978.9725815055,69869.77558899956
73846.88775999958,73079.60110190908,72839.00082127385,67978.00075349955
73663.38775999958,72717.80075120283,73023.95121767705,66293.01091799955
73814.32275999957,72515.96885041494,73313.68427316971,66635.36341799956
73884.89275999957,72776.83755296591,71844.41165388496,66778.33841799955
71866.65042449956,72995.83784745954,69919.2846758344,67154.58841799955
69869.77558899956,70465.84535188614,65331.62422923802,67011.14341799956
67978.00075349955,67705.9971467614,62995.59370237423,66760.31841799956
66293.01091799955,65283.32528820404,63195.38574357137,66724.39841799956
66635.36341799956,63282.90172823965,63534.63894164079,66438.75091799957
66778.33841799955,63874.091812845196,66553.3905974483,66654.99591799956
67154.58841799955,64490.54785740814,66947.12959969763,67271.41091799957
67011.14341799956,65389.65448766248,67409.17712053897,67632.97841799958
66760.31841799956,65587.67596343734,66845.80573031338,67776.90091799958
66724.39841799956,65539.19962405862,66158.98872039291,68253.87341799958
66438.75091799957,65578.02101402228,66228.69511839018,68345.47341799959
66654.99591799956,65163.07300064509,66323.5916557489,68376.83591799959
67271.41091799957,65375.24724755467,67362.9909685129,68568.27091799959
67632.97841799958,66350.15754106698,68495.18338311384,68043.27341799959
67776.90091799958,67159.3176513042,69135.10525528868,67621.04341799961
68253.87341799958,67566.66960059426,69020.800198535,67417.4484179996
68345.47341799959,68261.6970715968,69332.44126986983,66826.2409179996
68376.83591799959,68368.64178853891,68912.57074341859,66807.1784179996
68568.27091799959,68261.1526071381,68104.76402771799,68776.03654749959
68043.27341799959,68365.82693207331,67846.67642975383,70786.01467699959
67621.04341799961,67670.7052745028,66885.07288790491,73218.4403064996
67417.4484179996,67117.28317745597,66384.94297293563,75440.4059359996
66826.2409179996,66910.76095082267,66666.70741384965,75342.1709359996
66807.1784179996,66228.88324662573,68187.21765105291,75298.6209359996
68776.03654749959,66170.32563968215,70791.38744236407,75310.9009359996
70786.01467699959,68809.97443391768,75970.59495617767,75271.37593599959
73218.4403064996,71662.3931637953,78866.69846734163,75445.4759359996
75440.4059359996,74877.88789403663,79588.98545198893,75513.0534359996
75342.1709359996,77733.57506306247,79507.07838528142,75063.3084359996
75298.6209359996,77481.9374703707,76506.52753717844,74944.94343599961
75310.9009359996,77011.4772157477,75787.68108948416,72681.9053064996
75271.37593599959,76633.15951533188,75611.69457352094,70540.21467699959
75445.4759359996,76211.00375091095,75485.08663489601,68924.09404749959
75513.0534359996,76022.58765267326,75343.39202461507,67093.3459179996
75063.3084359996,75897.57563863986,75434.57230960106,67627.45091799961
74944.94343599961,75313.39749616043,72748.819905856,68572.73091799961
72681.9053064996,75130.20627385128,70812.4353395853,67625.9888134996
70540.21467699959,72113.8930013272,66140.6463237124,66638.30920899959
68924.09404749959,68868.60226768823,63484.97753160124,65976.11960449959
67093.3459179996,66492.25863380147,64333.20630255857,65185.90749999958
67627.45091799961,64209.880146831936,65188.63066431757,66676.88249999957
68572.73091799961,65033.83911501225,67373.4994107065,68565.67249999958
67625.9888134996,66777.26140509827,67800.47479260949,73672.13153474957
66638.30920899959,66005.98577633276,65163.515074947936,78664.57056949957
65976.11960449959,64784.186049831595,63787.03454711789,83809.01960424957
65185.90749999958,64131.75982448104,65384.77002191386,89409.49863899956
66676.88249999957,63343.32819497928,66874.37669190043,91352.61863899957
68565.67249999958,65284.87110459592,74717.69910439821,93531.53113899958
73672.13153474957,67996.09590710423,81090.85291316277,97273.79915474958
78664.57056949957,74951.29558319706,91223.60930843712,100329.37967049958
83809.01960424957,81889.77549107897,97897.13443094227,103690.97518624958
89409.49863899956,88764.9050176243,100553.31284632569,107225.07320199956
91352.61863899957,95779.61325451802,103277.83408922068,108712.69570199958
93531.53113899958,97877.42737816113,102383.96080068662,110985.65320199956
97273.79915474958,99844.15362793871,104927.92814119368,113320.06570199956
100329.37967049958,103704.92879733419,109899.89420060214,115733.19820199956
103690.97518624958,106984.20601044761,113137.22521223649,118344.04820199955
107225.07320199956,110536.86221569296,115316.43985210198,119785.61320199954
108712.69570199958,114376.10005654558,118215.34971607078,120917.88320199953
110985.65320199956,115976.58101056702,118456.2492790317,121543.39070199955
113320.06570199956,118178.61339786886,121118.92661227898,122487.89070199955
115733.19820199956,120147.02674389028,123099.08021959706,123317.61820199955
118344.04820199955,121997.30369534025,124102.8759660399,123721.03070199955
119785.61320199954,123921.83105787465,125067.44265077636,124984.77320199956
120917.88320199953,124726.72302942642,124355.41826578094,125158.82320199955
121543.39070199955,125303.85866045504,124674.48310173802,126386.61320199956
122487.89070199955,125275.22263899978,124390.8890156014,127027.13250549955
123317.61820199955,125422.64114183487,124404.84005703818,126547.45680899957
123721.03070199955,125298.4751545173,124904.0173081417,127183.77111249955
124984.77320199956,124699.20402761937,124166.12321391239,127385.86541599956
125158.82320199955,125100.38262571748,125939.53765456875,127831.46041599957
126386.61320199956,124572.30332503878,125295.62646865821,128239.96041599957
127027.13250549955,125194.15774710286,125547.12770890672,127925.55541599958
126547.45680899957,125272.89771792726,125321.90590839753,126420.50041599956
127183.77111249955,124239.18856766573,124109.81037494869,125850.50041599957
127385.86541599956,124321.23828753656,125282.58351354819,125052.64791599957
127831.46041599957,124094.74933469121,125152.25868214107,124502.06291599954
128239.96041599957,124212.31234787518,125041.6354101256,124219.95041599956
127925.55541599958,124324.5596033545,123463.3065650354,122838.18791599957
126420.50041599956,123833.64103473048,122243.35810738089,121274.41041599956
125850.50041599957,122158.29993552671,120145.9623048007,119463.35041599955
125052.64791599957,121391.08424355957,120268.30398024846,117880.39291599953
124502.06291599954,120385.32371804668,119642.87648280362,117062.35291599954
124219.95041599956,119610.31697927276,118484.50138848963,115958.78291599953
122838.18791599957,119119.8875198438,117253.61722480817,112471.97740024953
121274.41041599956,117639.08464579587,114514.17344347795,109107.61688449951
119463.35041599955,115994.91434340298,112681.33402146108,106332.24386874949
117880.39291599953,114052.59067670972,111405.78028894436,103972.48585299947
117062.35291599954,112278.56518781456,110328.17603857783,103442.07335299946
115958.78291599953,111223.51534412571,107514.29058869186,102861.62335299946
112471.97740024953,109925.07253723449,104007.31838986516,101830.41085299947
109107.61688449951,106118.92722965854,98809.618866307,101733.93335299948
106332.24386874949,102375.55313864598,96240.38661859596,101638.60585299949
103972.48585299947,99399.02956010017,96145.67126765776,101349.17085299948
103442.07335299946,96857.04149627782,95920.3789867281,101150.44585299947
102861.62335299946,96163.47970046458,96876.23042560388,99694.32085299947
101830.41085299947,95633.72652270945,97330.71460511193,98337.97085299948
101733.93335299948,94842.23548214452,97306.79704759383,96900.55585299947
101638.60585299949,95243.13813012243,98296.58583743105,95066.60835299948
101349.17085299948,95728.28653216125,98276.70460605012,93787.12335299946
101150.44585299947,95784.39198354569,96528.1749271879,92936.83835299946
99694.32085299947,95745.39709200946,95213.06872958396,91679.91335299946
98337.97085299948,94325.36934024227,92563.36849884388,91595.91015674945
96900.55585299947,93045.97865841619,90894.14834903869,91759.10696049946
95066.60835299948,91738.3881876602,89616.9519174008,91742.46626424947
93787.12335299946,89928.8328814926,88346.01483327555,91924.97306799947
92936.83835299946,88607.39037566105,87626.22591604291,90832.73806799947
91679.91335299946,87831.64336351078,88185.9829546921,89398.57306799944
91595.91015674945,86621.95735156754,88072.16880005751,88393.42556799944
91759.10696049946,86797.06670538633,89484.26728691414,87843.25556799944
91742.46626424947,87369.93750252135,90216.89470064417,87137.61556799944
91924.97306799947,87692.11174644636,89072.19612988796,86139.51306799945
90832.73806799947,88153.32188865698,87896.49229156987,85290.94806799944
89398.57306799944,87083.19558450894,85450.20602940956,84488.09806799944
88393.42556799944,85513.22446892664,84281.95402725216,83010.34972974945
87843.25556799944,84441.16155674943,83902.80928653237,82147.02889149945
87137.61556799944,83949.56220100251,83494.76580612428,81001.84555324946
86139.51306799945,83246.77012152804,82638.4609835913,80291.47721499947
85290.94806799944,82157.62639262935,81630.00996768859,79960.57721499946
84488.09806799944,81347.2319426329,80445.31322130715,79740.32721499946
83010.34972974945,80691.05064753296,79685.37783916749,79335.73721499945
82147.02889149945,79093.38702857103,77556.52650897973,78454.01721499945
81001.84555324946,78058.16015264839,77268.86335679717,78017.10721499946
80291.47721499947,76799.76977068816,76692.45367440929,77286.95721499945
79960.57721499946,76160.49248594524,77120.26426971455,75888.82721499944
79740.32721499946,76067.32214147002,77393.55813295029,74390.47971499944
79335.73721499945,76191.98302136843,76930.17521037854,71265.20291124943
78454.01721499945,76029.08652586331,76389.8219204107,68254.24610749944
78017.10721499946,75198.60555094994,75066.44443162429,64892.75930374942
77286.95721499945,74864.84140197662,74097.5738461454,61397.67499999942
75888.82721499944,74202.17114806219,72288.31813766655,60145.339999999414
74390.47971499944,72615.00685283521,68292.50132448845,59489.74999999942
71265.20291124943,70826.21059672779,65029.955673726596,60308.644999999415
68254.24610749944,67054.41529573075,59603.80263487378,61607.42999999941
64892.75930374942,63369.94911959875,55841.73741603021,63427.84999999942
61397.67499999942,59386.15472566064,53984.993990187984,64753.599999999424
60145.339999999414,55300.883392910575,53027.43193889495,65604.10499999943
59489.74999999942,54251.47317652853,56781.423299096554,66085.04999999942
60308.644999999415,54452.27067746467,59748.634121336065,65827.75249999942
61607.42999999941,56556.358122253485,64078.18924929151,64960.92249999942
63427.84999999942,59183.80066775905,66592.7513696575,64345.497499999416
